IDENTIFICACION,DESCRIPCION,Niv1,Niv2,,Niv3,,Niv4,Num,Con,Des1,,Des2,Des3,Des4,Descripción,DERECHOS CAUSADOS BRUTO,DERECHOS CASTIGADOS,DEVOLUCIONES CAUSADAS,,DERECHOS CAUSADOS NETO,RECAUDO EN EFECTIVO,,,DEVOLUCIONES PAGADAS EFECTIVO,"TOTAL RECAUDO EFECTIVO
NETO",RECAUDO EN TITULOS,,,,DEVOLUCIONES PAGADAS TITULOS,TOTAL RECAUDOS TITULOS,RECAUDO EN COMPENSACIONES,TOTAL RECAUDO NETO,PENDIENTE DE COBRO ,,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"310.403.971.243,46","0,00","2.419.652.111,00",,"307.984.319.132,46","313.025.320.358,56",,,"2.409.083.211,00","310.616.237.147,56","0,00",,,,"0,00","0,00","0,00","310.616.237.147,56","-2.631.918.015,10",,,
,,3,1,,2,,1,,,,,,,,VENTA DE BIENES Y SERVICIOS,"985.189,74","0,00","0,00",,"985.189,74","985.189,74",,,"0,00","985.189,74","0,00",,,,"0,00","0,00","0,00","985.189,74","0,00",,,
,,3,1,,2,,1,2,,,,,,,VENTA DE SERVICIOS,"985.189,74","0,00","0,00",,"985.189,74","985.189,74",,,"0,00","985.189,74","0,00",,,,"0,00","0,00","0,00","985.189,74","0,00",,,
,,3,1,,2,,1,2,8,,,,,,OTROS SERVICIOS,"985.189,74","0,00","0,00",,"985.189,74","985.189,74",,,"0,00","985.189,74","0,00",,,,"0,00","0,00","0,00","985.189,74","0,00",,,
,,3,1,,2,,1,2,8,6,,,,,ADMINISTRACION DE PROYECTOS,"985.189,74","0,00","0,00",,"985.189,74","985.189,74",,,"0,00","985.189,74","0,00",,,,"0,00","0,00","0,00","985.189,74","0,00",,,
,,3,1,,2,,6,,,,,,,,APORTES DE OTRAS ENTIDADES,"13.340.387.804,65","0,00","31.570.344,00",,"13.308.817.460,65","13.340.387.804,65",,,"31.570.344,00","13.308.817.460,65","0,00",,,,"0,00","0,00","0,00","13.308.817.460,65","0,00",,,
,,3,1,,2,,6,1,,,,,,,APORTES DE OTRAS ENTIDADES,"13.340.387.804,65","0,00","31.570.344,00",,"13.308.817.460,65","13.340.387.804,65",,,"31.570.344,00","13.308.817.460,65","0,00",,,,"0,00","0,00","0,00","13.308.817.460,65","0,00",,,
,,3,1,,2,,6,1,3,,,,,,APORTES NOTARIOS,"12.769.596.667,35","0,00","31.570.344,00",,"12.738.026.323,35","12.769.596.667,35",,,"31.570.344,00","12.738.026.323,35","0,00",,,,"0,00","0,00","0,00","12.738.026.323,35","0,00",,,
,,3,1,,2,,6,1,5,,,,,,APORTES PENSIONES Y CUOTAS PARTES PENSIONALES,"570.791.137,30","0,00","0,00",,"570.791.137,30","570.791.137,30",,,"0,00","570.791.137,30","0,00",,,,"0,00","0,00","0,00","570.791.137,30","0,00",,,
,,3,1,,2,,6,1,5,2,,,,,CUOTAS PARTES PENSIONALES,"570.791.137,30","0,00","0,00",,"570.791.137,30","570.791.137,30",,,"0,00","570.791.137,30","0,00",,,,"0,00","0,00","0,00","570.791.137,30","0,00",,,
,,3,1,,2,,6,1,5,2,,,,,CUOTAS PARTES PENSIONALES-EMPLEADORAS,"570.791.137,30","0,00","0,00",,"570.791.137,30","570.791.137,30",,,"0,00","570.791.137,30","0,00",,,,"0,00","0,00","0,00","570.791.137,30","0,00",,,
,,3,1,,2,,7,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","237.185.263.483,17","0,00","2.323.094.588,00",,"234.862.168.895,17","239.894.844.108,27",,,"2.312.525.688,00","237.582.318.420,27","0,00",,,,"0,00","0,00","0,00","237.582.318.420,27","-2.720.149.525,10",,,
,,3,1,,2,,7,1,,,,,,,TASAS,"236.373.884.333,17","0,00","2.323.094.588,00",,"234.050.789.745,17","239.083.464.958,27",,,"2.312.525.688,00","236.770.939.270,27","0,00",,,,"0,00","0,00","0,00","236.770.939.270,27","-2.720.149.525,10",,,
,,3,1,,2,,7,1,10,,,,,,REGISTRO DE INSTRUMENTOS PUBLICOS,"236.373.884.333,17","0,00","2.323.094.588,00",,"234.050.789.745,17","239.083.464.958,27",,,"2.312.525.688,00","236.770.939.270,27","0,00",,,,"0,00","0,00","0,00","236.770.939.270,27","-2.720.149.525,10",,,
,,3,1,,2,,7,2,,,,,,,MULTAS,"811.379.150,00","0,00","0,00",,"811.379.150,00","811.379.150,00",,,"0,00","811.379.150,00","0,00",,,,"0,00","0,00","0,00","811.379.150,00","0,00",,,
,,3,1,,2,,7,2,1,,,,,,MULTAS,"811.379.150,00","0,00","0,00",,"811.379.150,00","811.379.150,00",,,"0,00","811.379.150,00","0,00",,,,"0,00","0,00","0,00","811.379.150,00","0,00",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"15.126.525.864,88","0,00","0,00",,"15.126.525.864,88","15.126.525.864,88",,,"0,00","15.126.525.864,88","0,00",,,,"0,00","0,00","0,00","15.126.525.864,88","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"15.126.525.864,88","0,00","0,00",,"15.126.525.864,88","15.126.525.864,88",,,"0,00","15.126.525.864,88","0,00",,,,"0,00","0,00","0,00","15.126.525.864,88","0,00",,,
,,3,1,,2,,8,2,1,,,,,,RECUPERACIONES,"6.178.000,00","0,00","0,00",,"6.178.000,00","6.178.000,00",,,"0,00","6.178.000,00","0,00",,,,"0,00","0,00","0,00","6.178.000,00","0,00",,,
,,3,1,,2,,8,2,2,,,,,,APROVECHAMIENTOS,"6.599.473.008,35","0,00","0,00",,"6.599.473.008,35","6.599.473.008,35",,,"0,00","6.599.473.008,35","0,00",,,,"0,00","0,00","0,00","6.599.473.008,35","0,00",,,
,,3,1,,2,,8,2,10,,,,,,CONSERVACION DOCUMENTAL,"8.520.874.856,53","0,00","0,00",,"8.520.874.856,53","8.520.874.856,53",,,"0,00","8.520.874.856,53","0,00",,,,"0,00","0,00","0,00","8.520.874.856,53","0,00",,,
,,3,1,,2,,9,,,,,,,,FONDOS ESPECIALES,"44.750.808.901,02","0,00","64.987.179,00",,"44.685.821.722,02","44.662.577.391,02",,,"64.987.179,00","44.597.590.212,02","0,00",,,,"0,00","0,00","0,00","44.597.590.212,02","88.231.510,00",,,
,,3,1,,2,,9,3,,,,,,,FONDO NOTARIAS DECRETO 1672 DE 1997,"40.887.748.796,00","0,00","64.987.179,00",,"40.822.761.617,00","40.799.517.286,00",,,"64.987.179,00","40.734.530.107,00","0,00",,,,"0,00","0,00","0,00","40.734.530.107,00","88.231.510,00",,,
,,3,1,,2,,9,3,1,,,,,,APORTES NOTARIOS,"40.887.748.796,00","0,00","64.987.179,00",,"40.822.761.617,00","40.799.517.286,00",,,"64.987.179,00","40.734.530.107,00","0,00",,,,"0,00","0,00","0,00","40.734.530.107,00","88.231.510,00",,,
,,3,1,,2,,9,11,,,,,,,FONDO CUENTA DE CURADORES URBANOS,"3.863.060.105,02","0,00","0,00",,"3.863.060.105,02","3.863.060.105,02",,,"0,00","3.863.060.105,02","0,00",,,,"0,00","0,00","0,00","3.863.060.105,02","0,00",,,
,,3,1,,2,,9,11,1,,,,,,TARIFA PARA LA VIGILANCIA Y CONTROL A LAS CURADURIAS URBANAS,"3.863.060.105,02","0,00","0,00",,"3.863.060.105,02","3.863.060.105,02",,,"0,00","3.863.060.105,02","0,00",,,,"0,00","0,00","0,00","3.863.060.105,02","0,00",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"2.103.830.983,84","0,00","0,00",,"2.103.830.983,84","2.103.830.983,84",,,"0,00","2.103.830.983,84","0,00",,,,"0,00","0,00","0,00","2.103.830.983,84","0,00",,,
,,3,2,,3,,0,,,,,,,,RENDIMIENTOS FINANCIEROS,"1.585.999.581,84","0,00","0,00",,"1.585.999.581,84","1.585.999.581,84",,,"0,00","1.585.999.581,84","0,00",,,,"0,00","0,00","0,00","1.585.999.581,84","0,00",,,
,,3,2,,3,,0,3,,,,,,,RENDIMIENTOS FINANCIEROS CUENTAS BANCARIAS,"827.089.205,38","0,00","0,00",,"827.089.205,38","827.089.205,38",,,"0,00","827.089.205,38","0,00",,,,"0,00","0,00","0,00","827.089.205,38","0,00",,,
,,3,2,,3,,0,4,,,,,,,RENDIMIENTOS SOBRE DEPOSITOS EN ADMINISTRACION,"758.910.376,46","0,00","0,00",,"758.910.376,46","758.910.376,46",,,"0,00","758.910.376,46","0,00",,,,"0,00","0,00","0,00","758.910.376,46","0,00",,,
,,3,2,,5,,2,,,,,,,,EXCEDENTES FINANCIEROS,"506.391.319,00","0,00","0,00",,"506.391.319,00","506.391.319,00",,,"0,00","506.391.319,00","0,00",,,,"0,00","0,00","0,00","506.391.319,00","0,00",,,
,,3,2,,5,,2,1,,,,,,,EXCEDENTES FINANCIEROS,"506.391.319,00","0,00","0,00",,"506.391.319,00","506.391.319,00",,,"0,00","506.391.319,00","0,00",,,,"0,00","0,00","0,00","506.391.319,00","0,00",,,
,,3,2,,5,,5,,,,,,,,OTROS RECURSOS DEL BALANCE,"11.440.083,00","0,00","0,00",,"11.440.083,00","11.440.083,00",,,"0,00","11.440.083,00","0,00",,,,"0,00","0,00","0,00","11.440.083,00","0,00",,,
,,3,2,,5,,5,1,,,,,,,REINTEGROS VIGENCIA ANTERIOR,"11.440.083,00","0,00","0,00",,"11.440.083,00","11.440.083,00",,,"0,00","11.440.083,00","0,00",,,,"0,00","0,00","0,00","11.440.083,00","0,00",,,
,,3,2,,5,,5,1,1,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"11.312.413,00","0,00","0,00",,"11.312.413,00","11.312.413,00",,,"0,00","11.312.413,00","0,00",,,,"0,00","0,00","0,00","11.312.413,00","0,00",,,
,,3,2,,5,,5,1,2,,,,,,REINTEGROS VIGENCIAS ANTERIORES-SERVICIO DE LA DEUDA,"127.670,00","0,00","0,00",,"127.670,00","127.670,00",,,"0,00","127.670,00","0,00",,,,"0,00","0,00","0,00","127.670,00","0,00",,,
12-08-00,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"1.917.239.918,95","0,00","0,00",,"1.917.239.918,95","1.917.239.918,95",,,"0,00","1.917.239.918,95","0,00",,,,"0,00","0,00","0,00","1.917.239.918,95","0,00",,,
,,2,4,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"7.829.126,67","0,00","0,00",,"7.829.126,67","7.829.126,67",,,"0,00","7.829.126,67","0,00",,,,"0,00","0,00","0,00","7.829.126,67","0,00",,,
,,2,4,,0,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"7.829.126,67","0,00","0,00",,"7.829.126,67","7.829.126,67",,,"0,00","7.829.126,67","0,00",,,,"0,00","0,00","0,00","7.829.126,67","0,00",,,
,,2,4,,0,,0,,,,,,,,RENDIMIENTOS FINANCIEROS,"7.829.126,67","0,00","0,00",,"7.829.126,67","7.829.126,67",,,"0,00","7.829.126,67","0,00",,,,"0,00","0,00","0,00","7.829.126,67","0,00",,,
,,2,4,,0,,0,1,,,,,,,RENDIMIENTOS FINANCIEROS,"7.829.126,67","0,00","0,00",,"7.829.126,67","7.829.126,67",,,"0,00","7.829.126,67","0,00",,,,"0,00","0,00","0,00","7.829.126,67","0,00",,,
,,2,4,,0,,0,1,6,,,,,,RENDIMIENTOS FINANCIEROS GENERADOS POR FONDOS,"7.829.126,67","0,00","0,00",,"7.829.126,67","7.829.126,67",,,"0,00","7.829.126,67","0,00",,,,"0,00","0,00","0,00","7.829.126,67","0,00",,,
,,2,8,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"1.909.410.792,28","0,00","0,00",,"1.909.410.792,28","1.909.410.792,28",,,"0,00","1.909.410.792,28","0,00",,,,"0,00","0,00","0,00","1.909.410.792,28","0,00",,,
,,2,8,,0,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"1.909.410.792,28","0,00","0,00",,"1.909.410.792,28","1.909.410.792,28",,,"0,00","1.909.410.792,28","0,00",,,,"0,00","0,00","0,00","1.909.410.792,28","0,00",,,
,,2,8,,0,,0,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"1.909.410.792,28","0,00","0,00",,"1.909.410.792,28","1.909.410.792,28",,,"0,00","1.909.410.792,28","0,00",,,,"0,00","0,00","0,00","1.909.410.792,28","0,00",,,
,,2,8,,0,,0,1,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"1.909.410.792,28","0,00","0,00",,"1.909.410.792,28","1.909.410.792,28",,,"0,00","1.909.410.792,28","0,00",,,,"0,00","0,00","0,00","1.909.410.792,28","0,00",,,
,,2,8,,0,,0,1,9,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"1.909.410.792,28","0,00","0,00",,"1.909.410.792,28","1.909.410.792,28",,,"0,00","1.909.410.792,28","0,00",,,,"0,00","0,00","0,00","1.909.410.792,28","0,00",,,
,,2,8,,0,,0,1,9,1,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"1.640.872.195,28","0,00","0,00",,"1.640.872.195,28","1.640.872.195,28",,,"0,00","1.640.872.195,28","0,00",,,,"0,00","0,00","0,00","1.640.872.195,28","0,00",,,
,,2,8,,0,,0,1,9,4,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,"268.538.597,00","0,00","0,00",,"268.538.597,00","268.538.597,00",,,"0,00","268.538.597,00","0,00",,,,"0,00","0,00","0,00","268.538.597,00","0,00",,,
,,3,,,,,,,,,,,,,I-INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS,"92.510.459.012,46","0,00","13.402.162,10",,"92.497.056.850,36","91.325.190.767,61",,,"14.365.477,14","91.310.825.290,47","0,00",,,,"0,00","0,00","0,00","91.310.825.290,47","1.186.231.559,89",,,
,,3,1,,,,,,,,,,,, A-INGRESOS CORRIENTES,"92.508.666.523,60","0,00","13.402.162,10",,"92.495.264.361,50","91.323.398.278,75",,,"14.365.477,14","91.309.032.801,61","0,00",,,,"0,00","0,00","0,00","91.309.032.801,61","1.186.231.559,89",,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"92.508.666.523,60","0,00","13.402.162,10",,"92.495.264.361,50","91.323.398.278,75",,,"14.365.477,14","91.309.032.801,61","0,00",,,,"0,00","0,00","0,00","91.309.032.801,61","1.186.231.559,89",,,
,,3,1,,2,,1,,,,,,,,VENTA DE BIENES Y SERVICIOS,"273.001.243,47","0,00","0,00",,"273.001.243,47","271.758.373,47",,,"0,00","271.758.373,47","0,00",,,,"0,00","0,00","0,00","271.758.373,47","1.242.870,00",,,
,,3,1,,2,,1,1,,,,,,,VENTA DE BIENES,"273.001.243,47","0,00","0,00",,"273.001.243,47","271.758.373,47",,,"0,00","271.758.373,47","0,00",,,,"0,00","0,00","0,00","271.758.373,47","1.242.870,00",,,
,,3,1,,2,,1,1,1,,,,,,"PRODUCTOS AGROPECUARIOS,DE SILVICULTURA Y PESCA","3.803.000,00","0,00","0,00",,"3.803.000,00","3.803.000,00",,,"0,00","3.803.000,00","0,00",,,,"0,00","0,00","0,00","3.803.000,00","0,00",,,
,,3,1,,2,,1,1,1,5,,,,,PRODUCTOS AVICOLAS,"3.803.000,00","0,00","0,00",,"3.803.000,00","3.803.000,00",,,"0,00","3.803.000,00","0,00",,,,"0,00","0,00","0,00","3.803.000,00","0,00",,,
,,3,1,,2,,1,1,3,,,,,,"PRODUCTOS ALIMENTICIOS,BEBIDAS Y ALCOHOLES","234.065.427,47","0,00","0,00",,"234.065.427,47","232.822.557,47",,,"0,00","232.822.557,47","0,00",,,,"0,00","0,00","0,00","232.822.557,47","1.242.870,00",,,
,,3,1,,2,,1,1,3,2,,,,,PRODUCTOS ALIMENTICIOS,"234.065.427,47","0,00","0,00",,"234.065.427,47","232.822.557,47",,,"0,00","232.822.557,47","0,00",,,,"0,00","0,00","0,00","232.822.557,47","1.242.870,00",,,
,,3,1,,2,,1,1,4,,,,,,PRODUCTOS MANUFACTURADOS,"35.132.816,00","0,00","0,00",,"35.132.816,00","35.132.816,00",,,"0,00","35.132.816,00","0,00",,,,"0,00","0,00","0,00","35.132.816,00","0,00",,,
,,3,1,,2,,1,1,4,1,,,,,IMPRESOS Y PUBLICACIONES,"35.132.816,00","0,00","0,00",,"35.132.816,00","35.132.816,00",,,"0,00","35.132.816,00","0,00",,,,"0,00","0,00","0,00","35.132.816,00","0,00",,,
,,3,1,,2,,3,,,,,,,,OPERACIONES COMERCIALES,"5.000,00","0,00","0,00",,"5.000,00","5.000,00",,,"0,00","5.000,00","0,00",,,,"0,00","0,00","0,00","5.000,00","0,00",,,
,,3,1,,2,,3,1,,,,,,,BIENES COMERCIALIZADOS,"5.000,00","0,00","0,00",,"5.000,00","5.000,00",,,"0,00","5.000,00","0,00",,,,"0,00","0,00","0,00","5.000,00","0,00",,,
,,3,1,,2,,3,1,1,,,,,,IMPRESOS Y PUBLICACIONES,"5.000,00","0,00","0,00",,"5.000,00","5.000,00",,,"0,00","5.000,00","0,00",,,,"0,00","0,00","0,00","5.000,00","0,00",,,
,,3,1,,2,,7,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","18.018.397,00","0,00","0,00",,"18.018.397,00","18.018.397,00",,,"0,00","18.018.397,00","0,00",,,,"0,00","0,00","0,00","18.018.397,00","0,00",,,
,,3,1,,2,,7,2,,,,,,,MULTAS,"5.571.004,00","0,00","0,00",,"5.571.004,00","5.571.004,00",,,"0,00","5.571.004,00","0,00",,,,"0,00","0,00","0,00","5.571.004,00","0,00",,,
,,3,1,,2,,7,2,1,,,,,,MULTAS,"5.571.004,00","0,00","0,00",,"5.571.004,00","5.571.004,00",,,"0,00","5.571.004,00","0,00",,,,"0,00","0,00","0,00","5.571.004,00","0,00",,,
,,3,1,,2,,7,3,,,,,,,SANCIONES,"12.447.393,00","0,00","0,00",,"12.447.393,00","12.447.393,00",,,"0,00","12.447.393,00","0,00",,,,"0,00","0,00","0,00","12.447.393,00","0,00",,,
,,3,1,,2,,7,3,1,,,,,,SANCIONES,"12.447.393,00","0,00","0,00",,"12.447.393,00","12.447.393,00",,,"0,00","12.447.393,00","0,00",,,,"0,00","0,00","0,00","12.447.393,00","0,00",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"132.000,00","0,00","0,00",,"132.000,00","132.000,00",,,"0,00","132.000,00","0,00",,,,"0,00","0,00","0,00","132.000,00","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"132.000,00","0,00","0,00",,"132.000,00","132.000,00",,,"0,00","132.000,00","0,00",,,,"0,00","0,00","0,00","132.000,00","0,00",,,
,,3,1,,2,,8,2,1,,,,,,RECUPERACIONES,"132.000,00","0,00","0,00",,"132.000,00","132.000,00",,,"0,00","132.000,00","0,00",,,,"0,00","0,00","0,00","132.000,00","0,00",,,
,,3,1,,2,,9,,,,,,,,FONDOS ESPECIALES,"92.217.509.883,13","0,00","13.402.162,10",,"92.204.107.721,03","91.033.484.508,28",,,"14.365.477,14","91.019.119.031,14","0,00",,,,"0,00","0,00","0,00","91.019.119.031,14","1.184.988.689,89",,,
,,3,1,,2,,9,5,,,,,,,FONDOS INPEC,"92.217.509.883,13","0,00","13.402.162,10",,"92.204.107.721,03","91.033.484.508,28",,,"14.365.477,14","91.019.119.031,14","0,00",,,,"0,00","0,00","0,00","91.019.119.031,14","1.184.988.689,89",,,
,,3,1,,2,,9,5,1,,,,,,INGRESOS ORDINARIOS,"2.632.958.100,20","0,00","0,00",,"2.632.958.100,20","2.571.794.261,88",,,"0,00","2.571.794.261,88","0,00",,,,"0,00","0,00","0,00","2.571.794.261,88","61.163.838,32",,,
,,3,1,,2,,9,5,1,1,,,,,MARGEN EN  LA COMERCIALIZACION DE BIENES Y SERVICIOS,"2.632.958.100,20","0,00","0,00",,"2.632.958.100,20","2.571.794.261,88",,,"0,00","2.571.794.261,88","0,00",,,,"0,00","0,00","0,00","2.571.794.261,88","61.163.838,32",,,
,,3,1,,2,,9,5,2,,,,,,INGRESOS POR ACTIVIDADES ECONOMICAS,"88.236.081.326,88","0,00","13.132.251,00",,"88.222.949.075,88","87.127.934.304,59",,,"13.874.251,00","87.114.060.053,59","0,00",,,,"0,00","0,00","0,00","87.114.060.053,59","1.108.889.022,29",,,
,,3,1,,2,,9,5,2,1,,,,,PRODUCTOS AGRICOLAS,"254.797.111,00","0,00","0,00",,"254.797.111,00","262.478.696,00",,,"0,00","262.478.696,00","0,00",,,,"0,00","0,00","0,00","262.478.696,00","-7.681.585,00",,,
,,3,1,,2,,9,5,2,2,,,,,PRODUCTOS PISCICOLAS,"67.252.439,00","0,00","0,00",,"67.252.439,00","67.348.739,00",,,"0,00","67.348.739,00","0,00",,,,"0,00","0,00","0,00","67.348.739,00","-96.300,00",,,
,,3,1,,2,,9,5,2,3,,,,,SEMOVIENTES,"206.340.991,00","0,00","0,00",,"206.340.991,00","205.659.891,00",,,"0,00","205.659.891,00","0,00",,,,"0,00","0,00","0,00","205.659.891,00","681.100,00",,,
,,3,1,,2,,9,5,2,4,,,,,PRODUCTOS AVICOLAS,"472.080.377,00","0,00","0,00",,"472.080.377,00","466.752.697,00",,,"0,00","466.752.697,00","0,00",,,,"0,00","0,00","0,00","466.752.697,00","5.327.680,00",,,
,,3,1,,2,,9,5,2,5,,,,,PRODUCTOS PECUARIOS,"734.099.549,00","0,00","0,00",,"734.099.549,00","724.482.539,00",,,"0,00","724.482.539,00","0,00",,,,"0,00","0,00","0,00","724.482.539,00","9.617.010,00",,,
,,3,1,,2,,9,5,2,7,,,,,PRODUCTOS ALIMENTICIOS,"25.021.525.014,51","0,00","10.724.500,00",,"25.010.800.514,51","24.620.915.572,50",,,"11.466.500,00","24.609.449.072,50","0,00",,,,"0,00","0,00","0,00","24.609.449.072,50","401.351.442,01",,,
,,3,1,,2,,9,5,2,8,,,,,SERVICIO DE LAVANDERIA,"70.825.273,00","0,00","0,00",,"70.825.273,00","68.139.773,00",,,"0,00","68.139.773,00","0,00",,,,"0,00","0,00","0,00","68.139.773,00","2.685.500,00",,,
,,3,1,,2,,9,5,2,9,,,,,VIVERES Y RANCHO,"60.575.106.389,37","0,00","2.407.751,00",,"60.572.698.638,37","59.879.344.108,09",,,"2.407.751,00","59.876.936.357,09","0,00",,,,"0,00","0,00","0,00","59.876.936.357,09","695.762.281,28",,,
,,3,1,,2,,9,5,2,10,,,,,PRODUCTOS ARTESANALES,"103.459.196,00","0,00","0,00",,"103.459.196,00","101.629.196,00",,,"0,00","101.629.196,00","0,00",,,,"0,00","0,00","0,00","101.629.196,00","1.830.000,00",,,
,,3,1,,2,,9,5,2,11,,,,,PRODUCTOS METALURGICOS,"678.958.539,00","0,00","0,00",,"678.958.539,00","681.862.145,00",,,"0,00","681.862.145,00","0,00",,,,"0,00","0,00","0,00","681.862.145,00","-2.903.606,00",,,
,,3,1,,2,,9,5,2,12,,,,,PRODUCTOS DE MADERA,"10.204.718,00","0,00","0,00",,"10.204.718,00","10.204.718,00",,,"0,00","10.204.718,00","0,00",,,,"0,00","0,00","0,00","10.204.718,00","0,00",,,
,,3,1,,2,,9,5,2,13,,,,,PRENDAS DE VESTIR Y CALZADO,"41.431.730,00","0,00","0,00",,"41.431.730,00","39.116.230,00",,,"0,00","39.116.230,00","0,00",,,,"0,00","0,00","0,00","39.116.230,00","2.315.500,00",,,
,,3,1,,2,,9,5,3,,,,,,OTROS INGRESOS,"1.348.470.456,05","0,00","269.911,10",,"1.348.200.544,95","1.333.755.941,81",,,"491.226,14","1.333.264.715,67","0,00",,,,"0,00","0,00","0,00","1.333.264.715,67","14.935.829,28",,,
,,3,1,,2,,9,5,3,1,,,,,RECUPERACIONES,"2.900,00","0,00","0,00",,"2.900,00","1.202.900,00",,,"0,00","1.202.900,00","0,00",,,,"0,00","0,00","0,00","1.202.900,00","-1.200.000,00",,,
,,3,1,,2,,9,5,3,2,,,,,APROVECHAMIENTOS,"1.348.467.556,05","0,00","269.911,10",,"1.348.197.644,95","1.332.553.041,81",,,"491.226,14","1.332.061.815,67","0,00",,,,"0,00","0,00","0,00","1.332.061.815,67","16.135.829,28",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"1.792.488,86","0,00","0,00",,"1.792.488,86","1.792.488,86",,,"0,00","1.792.488,86","0,00",,,,"0,00","0,00","0,00","1.792.488,86","0,00",,,
,,3,2,,3,,0,,,,,,,,RENDIMIENTOS FINANCIEROS,"148.388,86","0,00","0,00",,"148.388,86","148.388,86",,,"0,00","148.388,86","0,00",,,,"0,00","0,00","0,00","148.388,86","0,00",,,
,,3,2,,3,,0,3,,,,,,,RENDIMIENTOS FINANCIEROS CUENTAS BANCARIAS,"148.388,86","0,00","0,00",,"148.388,86","148.388,86",,,"0,00","148.388,86","0,00",,,,"0,00","0,00","0,00","148.388,86","0,00",,,
,,3,2,,5,,1,,,,,,,,VENTA DE ACTIVOS,"1.644.100,00","0,00","0,00",,"1.644.100,00","1.644.100,00",,,"0,00","1.644.100,00","0,00",,,,"0,00","0,00","0,00","1.644.100,00","0,00",,,
,,3,2,,5,,1,1,,,,,,,VENTA DE MUEBLES,"1.644.100,00","0,00","0,00",,"1.644.100,00","1.644.100,00",,,"0,00","1.644.100,00","0,00",,,,"0,00","0,00","0,00","1.644.100,00","0,00",,,
12-10-00,UNIDAD ADMINISTRATIVA ESPECIAL AGENCIA NACIONAL DE DEFENSA JURIDICA DEL ESTADO,2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"2.145.647,00","0,00","0,00",,"2.145.647,00","2.145.647,00",,,"0,00","2.145.647,00","0,00",,,,"0,00","0,00","0,00","2.145.647,00","0,00",,,
,,2,8,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.145.647,00","0,00","0,00",,"2.145.647,00","2.145.647,00",,,"0,00","2.145.647,00","0,00",,,,"0,00","0,00","0,00","2.145.647,00","0,00",,,
,,2,8,,0,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.145.647,00","0,00","0,00",,"2.145.647,00","2.145.647,00",,,"0,00","2.145.647,00","0,00",,,,"0,00","0,00","0,00","2.145.647,00","0,00",,,
,,2,8,,0,,0,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.145.647,00","0,00","0,00",,"2.145.647,00","2.145.647,00",,,"0,00","2.145.647,00","0,00",,,,"0,00","0,00","0,00","2.145.647,00","0,00",,,
,,2,8,,0,,0,1,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.145.647,00","0,00","0,00",,"2.145.647,00","2.145.647,00",,,"0,00","2.145.647,00","0,00",,,,"0,00","0,00","0,00","2.145.647,00","0,00",,,
,,2,8,,0,,0,1,9,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"2.145.647,00","0,00","0,00",,"2.145.647,00","2.145.647,00",,,"0,00","2.145.647,00","0,00",,,,"0,00","0,00","0,00","2.145.647,00","0,00",,,
,,2,8,,0,,0,1,9,1,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"1.033.663,00","0,00","0,00",,"1.033.663,00","1.033.663,00",,,"0,00","1.033.663,00","0,00",,,,"0,00","0,00","0,00","1.033.663,00","0,00",,,
,,2,8,,0,,0,1,9,4,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,"1.111.984,00","0,00","0,00",,"1.111.984,00","1.111.984,00",,,"0,00","1.111.984,00","0,00",,,,"0,00","0,00","0,00","1.111.984,00","0,00",,,
