Niv1,Niv2,Niv3,Niv4,Num,Con,,Des1,,Des2,Des3,Des4,Des5,Des6,Des7,Des8,Des9,Des10,Des11,Des12,Des13,Des14,Descripción,AFORO INICIAL,,,MODIFICACIONES AFORO,AFORO VIGENTE,,,RECAUDO EN EFECTIVO MES,,RECAUDO EN EFECTIVO ACUMULADO,DEVOLUCIONES PAGADAS ACUMULADAS,,,,RECAUDO EN EFECTIVO ACUMULADO NETO,SALDO DE AFORO POR RECAUDAR
6,0,0,0,25,,,,,,,,,,,,,,,,,,COMISION DE REGULACION DE AGUA POTABLE,"17.052.046.000,00",,,"0,00","17.052.046.000,00",,,"3.070.983.930,38",,"16.524.096.065,39","5.144.000,00",,,,"16.518.952.065,39","533.093.934,61"
6,0,0,0,25,1,,,,,,,,,,,,,,,,,CONTRIBUCION COMISION REGULACION AGUA POTABLE,"0,00",,,"0,00","0,00",,,"3.004.521.209,38",,"15.831.122.013,39","5.144.000,00",,,,"15.825.978.013,39","-15.825.978.013,39"
6,0,0,0,25,5,,,,,,,,,,,,,,,,,INTERES DE MORA,"0,00",,,"0,00","0,00",,,"32.583.540,00",,"486.625.129,00","0,00",,,,"486.625.129,00","-486.625.129,00"
6,0,0,0,25,6,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,"0,00",,,"0,00","0,00",,,"33.879.181,00",,"206.348.923,00","0,00",,,,"206.348.923,00","-206.348.923,00"
6,0,0,0,3,,,,,,,,,,,,,,,,,,CONTRIBUCION ENTIDADES VIGILADAS SUPERINTENDENCIA DE SUBSIDIO FAMILIAR,"33.970.874.937,00",,,"-1.000.000.000,00","32.970.874.937,00",,,"0,00",,"33.970.874.937,00","7.931.939.397,53",,,,"26.038.935.539,47","6.931.939.397,53"
6,0,0,0,3,1,,,,,,,,,,,,,,,,,CONTRIBUCION,"0,00",,,"0,00","0,00",,,"0,00",,"33.970.874.937,00","7.931.939.397,53",,,,"26.038.935.539,47","-26.038.935.539,47"
6,0,0,0,31,,,,,,,,,,,,,,,,,,INSTITUTO DE ESTUDIOS DEL MINISTERIO PUBLICO,"2.122.064.454,00",,,"0,00","2.122.064.454,00",,,"75.068.335,88",,"340.787.900,91","40.000.000,00",,,,"300.787.900,91","1.821.276.553,09"
6,0,0,0,31,10,,,,,,,,,,,,,,,,,INDEMNIZACIONES,"0,00",,,"0,00","0,00",,,"69.816.152,00",,"69.816.152,00","0,00",,,,"69.816.152,00","-69.816.152,00"
6,0,0,0,31,2,,,,,,,,,,,,,,,,,EDUCACION NO FORMAL-FORMACION EXTENSIVA,"0,00",,,"0,00","0,00",,,"3.850.000,00",,"144.185.000,00","0,00",,,,"144.185.000,00","-144.185.000,00"
6,0,0,0,31,3,,,,,,,,,,,,,,,,,SERVICIOS CONEXOS A LA EDUCACION,"0,00",,,"0,00","0,00",,,"0,00",,"92.500.020,00","0,00",,,,"92.500.020,00","-92.500.020,00"
6,0,0,0,31,4,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS    ,"0,00",,,"0,00","0,00",,,"2.183,88",,"19.528,91","0,00",,,,"19.528,91","-19.528,91"
6,0,0,0,31,5,,,,,,,,,,,,,,,,,VENTA DE PUBLICACIONES,"0,00",,,"0,00","0,00",,,"1.400.000,00",,"34.267.200,00","0,00",,,,"34.267.200,00","-34.267.200,00"
6,0,0,0,31,7,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-INVERSION,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","40.000.000,00",,,,"-40.000.000,00","40.000.000,00"
6,0,0,0,33,,,,,,,,,,,,,,,,,,FONDO SALUD FUERZAS MILITARES,"834.853.000.000,00",,,"-20.000.000.000,00","814.853.000.000,00",,,"78.310.992.703,97",,"884.076.847.402,68","42.691.049,40",,,,"884.034.156.353,28","-69.181.156.353,28"
6,0,0,0,33,10,,,,,,,,,,,,,,,,,URGENCIAS-CONSULTA Y PROCEDIMIENTOS,"0,00",,,"0,00","0,00",,,"0,00",,"40.409.865,87","0,00",,,,"40.409.865,87","-40.409.865,87"
6,0,0,0,33,13,,,,,,,,,,,,,,,,,UNIDAD DE PAGO POR CAPITACION -UPC,"0,00",,,"0,00","0,00",,,"8.589.348,00",,"1.634.232.071,06","11.893.775,40",,,,"1.622.338.295,66","-1.622.338.295,66"
6,0,0,0,33,16,,,,,,,,,,,,,,,,,RECUPERACIONES,"0,00",,,"0,00","0,00",,,"0,00",,"774.450,00","0,00",,,,"774.450,00","-774.450,00"
6,0,0,0,33,17,,,,,,,,,,,,,,,,,APORTES PATRONALES,"0,00",,,"0,00","0,00",,,"43.344.320.620,13",,"532.648.591.139,29","15.794.800,00",,,,"532.632.796.339,29","-532.632.796.339,29"
6,0,0,0,33,18,,,,,,,,,,,,,,,,,COTIZACION AFILIADOS,"0,00",,,"0,00","0,00",,,"20.859.736.553,78",,"245.677.869.760,49","11.976.056,00",,,,"245.665.893.704,49","-245.665.893.704,49"
6,0,0,0,33,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"81.319,67",,"14.185.941,25","0,00",,,,"14.185.941,25","-14.185.941,25"
6,0,0,0,33,21,,,,,,,,,,,,,,,,,CERTIFICACIONES,"0,00",,,"0,00","0,00",,,"96.000,00",,"481.000,00","0,00",,,,"481.000,00","-481.000,00"
6,0,0,0,33,22,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"0,00",,,"0,00","0,00",,,"89.954.872,20",,"3.929.639.128,49","0,00",,,,"3.929.639.128,49","-3.929.639.128,49"
6,0,0,0,33,22,,1,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"0,00",,,"0,00","0,00",,,"89.954.872,20",,"3.929.639.128,49","0,00",,,,"3.929.639.128,49","-3.929.639.128,49"
6,0,0,0,33,23,,,,,,,,,,,,,,,,,ATENCION INTEGRAL EN SALUD DE LOS ACCIDENTES DE TRABAJO Y ENFERMEDAD PROFESIONAL-ATP,"0,00",,,"0,00","0,00",,,"12.903.330.505,80",,"93.139.345.321,62","0,00",,,,"93.139.345.321,62","-93.139.345.321,62"
6,0,0,0,33,24,,,,,,,,,,,,,,,,,EXAMENES,"0,00",,,"0,00","0,00",,,"59.306.557,00",,"3.184.356.074,09","2.951.418,00",,,,"3.181.404.656,09","-3.181.404.656,09"
6,0,0,0,33,25,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,"0,00",,,"0,00","0,00",,,"1.030.345.221,00",,"3.598.232.411,00","0,00",,,,"3.598.232.411,00","-3.598.232.411,00"
6,0,0,0,33,4,,,,,,,,,,,,,,,,,TASAS,"0,00",,,"0,00","0,00",,,"14.366.182,00",,"201.129.896,00","75.000,00",,,,"201.054.896,00","-201.054.896,00"
6,0,0,0,33,9,,,,,,,,,,,,,,,,,SANCIONES-FONDO SALUD FFMM,"0,00",,,"0,00","0,00",,,"865.524,39",,"7.600.343,52","0,00",,,,"7.600.343,52","-7.600.343,52"
6,0,0,0,34,,,,,,,,,,,,,,,,,,FONDO DE SALUD POLICIA NACIONAL,"855.105.000.000,00",,,"-41.805.865.754,00","813.299.134.246,00",,,"73.097.476.547,18",,"878.773.880.334,89","0,00",,,,"878.773.880.334,89","-65.474.746.088,89"
6,0,0,0,34,1,,,,,,,,,,,,,,,,,MULTAS,"0,00",,,"0,00","0,00",,,"449.849.100,25",,"1.640.139.016,07","0,00",,,,"1.640.139.016,07","-1.640.139.016,07"
6,0,0,0,34,10,,,,,,,,,,,,,,,,,URGENCIAS CONSULTA Y PROCEDIMIENTOS,"0,00",,,"0,00","0,00",,,"80.670.375,82",,"2.736.837.288,13","0,00",,,,"2.736.837.288,13","-2.736.837.288,13"
6,0,0,0,34,16,,,,,,,,,,,,,,,,,RECUPERACIONES,"0,00",,,"0,00","0,00",,,"1.351.378.884,00",,"7.556.665.632,29","0,00",,,,"7.556.665.632,29","-7.556.665.632,29"
6,0,0,0,34,17,,,,,,,,,,,,,,,,,APORTES PATRONALES,"0,00",,,"0,00","0,00",,,"40.414.568.302,58",,"517.812.622.562,81","0,00",,,,"517.812.622.562,81","-517.812.622.562,81"
6,0,0,0,34,18,,,,,,,,,,,,,,,,,COTIZACION AFILIADOS,"0,00",,,"0,00","0,00",,,"29.114.918.690,96",,"341.760.253.600,08","0,00",,,,"341.760.253.600,08","-341.760.253.600,08"
6,0,0,0,34,19,,,,,,,,,,,,,,,,,FOTOCOPIAS,"0,00",,,"0,00","0,00",,,"480.600,00",,"7.048.974,00","0,00",,,,"7.048.974,00","-7.048.974,00"
6,0,0,0,34,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS FONDO DE SALUD POLICIA,"0,00",,,"0,00","0,00",,,"4.319.381,85",,"123.908.368,45","0,00",,,,"123.908.368,45","-123.908.368,45"
6,0,0,0,34,21,,,,,,,,,,,,,,,,,CERTIFICACIONES,"0,00",,,"0,00","0,00",,,"17.731.468,12",,"90.103.257,66","0,00",,,,"90.103.257,66","-90.103.257,66"
6,0,0,0,34,24,,,,,,,,,,,,,,,,,ARRENDAMIENTOS-FONDO SALUD POLICIA,"0,00",,,"0,00","0,00",,,"197.689.151,60",,"1.208.971.659,20","0,00",,,,"1.208.971.659,20","-1.208.971.659,20"
6,0,0,0,34,25,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,"0,00",,,"0,00","0,00",,,"1.414.474.022,00",,"5.162.088.957,00","0,00",,,,"5.162.088.957,00","-5.162.088.957,00"
6,0,0,0,34,7,,,,,,,,,,,,,,,,,RECOBROS SOAT,"0,00",,,"0,00","0,00",,,"51.396.570,00",,"675.092.269,20","0,00",,,,"675.092.269,20","-675.092.269,20"
6,0,0,0,34,8,,,,,,,,,,,,,,,,,RECOBROS ARP,"0,00",,,"0,00","0,00",,,"0,00",,"148.750,00","0,00",,,,"148.750,00","-148.750,00"
6,0,0,0,34,9,,,,,,,,,,,,,,,,,SANCIONES,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","0,00",,,,"0,00","0,00"
6,0,0,0,35,,,,,,,,,,,,,,,,,,FONDO COMPENSACION AMBIENTAL,"47.186.294.000,00",,,"0,00","47.186.294.000,00",,,"4.893.993.756,67",,"49.652.338.305,96","0,00",,,,"49.652.338.305,96","-2.466.044.305,96"
6,0,0,0,35,1,,,,,,,,,,,,,,,,,CONTRIBUCION,"0,00",,,"0,00","0,00",,,"4.805.366.333,10",,"49.410.936.351,32","0,00",,,,"49.410.936.351,32","-49.410.936.351,32"
6,0,0,0,35,2,,,,,,,,,,,,,,,,,RENDIMIENTOS  FINANCIEROS  ,"0,00",,,"0,00","0,00",,,"3.191.186,57",,"32.483.935,64","0,00",,,,"32.483.935,64","-32.483.935,64"
6,0,0,0,35,3,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"0,00",,,"0,00","0,00",,,"85.436.237,00",,"208.918.019,00","0,00",,,,"208.918.019,00","-208.918.019,00"
6,0,0,0,36,,,,,,,,,,,,,,,,,,PENSIONES EPSA-CVC,"26.085.205.000,00",,,"0,00","26.085.205.000,00",,,"1.809.064.810,55",,"25.539.426.628,49","0,00",,,,"25.539.426.628,49","545.778.371,51"
6,0,0,0,36,1,,,,,,,,,,,,,,,,,APORTE PENSIONES EPSA-CVC,"0,00",,,"0,00","0,00",,,"1.809.064.810,55",,"25.539.426.628,49","0,00",,,,"25.539.426.628,49","-25.539.426.628,49"
6,0,0,0,39,,,,,,,,,,,,,,,,,,FONDO SOLIDARIDAD PARA SUBSIDIOS Y REDISTRIBUCION INGRESOS,"95.079.541.000,00",,,"0,00","95.079.541.000,00",,,"2.447.133.055,36",,"16.207.988.619,38","0,00",,,,"16.207.988.619,38","78.871.552.380,62"
6,0,0,0,39,1,,,,,,,,,,,,,,,,,CONTRIBUCION ,"0,00",,,"0,00","0,00",,,"2.447.133.055,36",,"16.207.988.619,38","0,00",,,,"16.207.988.619,38","-16.207.988.619,38"
6,0,0,0,40,,,,,,,,,,,,,,,,,,FONDO SEGURIDAD Y CONVIVENCIA CIUDADANA,"309.485.237.354,00",,,"-40.498.467.803,00","268.986.769.551,00",,,"28.725.305.355,91",,"260.298.201.739,41","430.859.069,00",,,,"259.867.342.670,41","9.119.426.880,59"
6,0,0,0,40,1,,,,,,,,,,,,,,,,,CONTRIBUCION - FONDO DE SEGURIDAD Y CONVIVENCIA CIUDADANA,"0,00",,,"0,00","0,00",,,"28.725.305.355,91",,"260.298.201.739,41","430.859.069,00",,,,"259.867.342.670,41","-259.867.342.670,41"
6,0,0,0,41,,,,,,,,,,,,,,,,,,FONDO SUBSIDIO SOBRETASA GASOLINA,"18.203.000.000,00",,,"-1.137.687.500,00","17.065.312.500,00",,,"3.800.776.219,50",,"21.937.903.500,79","0,00",,,,"21.937.903.500,79","-4.872.591.000,79"
6,0,0,0,41,1,,,,,,,,,,,,,,,,,SOBRETASA A LA GASOLINA,"0,00",,,"0,00","0,00",,,"3.800.776.219,50",,"21.937.903.500,79","0,00",,,,"21.937.903.500,79","-21.937.903.500,79"
6,0,0,0,42,,,,,,,,,,,,,,,,,,FONDO PENSIONES SUPERINTENDENCIAS Y CARBOCOL,"18.401.379.000,00",,,"0,00","18.401.379.000,00",,,"2.709.899.521,03",,"42.417.567.175,52","0,00",,,,"42.417.567.175,52","-24.016.188.175,52"
6,0,0,0,42,1,,,,,,,,,,,,,,,,,APORTE PENSIONES SUPERSOCIEDADES,"0,00",,,"0,00","0,00",,,"701.212.246,38",,"11.344.658.382,53","0,00",,,,"11.344.658.382,53","-11.344.658.382,53"
6,0,0,0,42,2,,,,,,,,,,,,,,,,,APORTE PENSIONES SUPERINDUSTRIA  Y COMERCIO,"0,00",,,"0,00","0,00",,,"23.206.083,97",,"370.961.732,47","0,00",,,,"370.961.732,47","-370.961.732,47"
6,0,0,0,42,3,,,,,,,,,,,,,,,,,APORTES PENSIONES CARBOCOL,"0,00",,,"0,00","0,00",,,"266.754.001,12",,"3.462.965.908,01","0,00",,,,"3.462.965.908,01","-3.462.965.908,01"
6,0,0,0,42,4,,,,,,,,,,,,,,,,,APORTES PENSIONES CAMINOS VECINALES,"0,00",,,"0,00","0,00",,,"10.243.233,78",,"141.144.375,75","0,00",,,,"141.144.375,75","-141.144.375,75"
6,0,0,0,42,5,,,,,,,,,,,,,,,,,APORTES PENSIONES SUPERFINANCIERA,"0,00",,,"0,00","0,00",,,"11.578.619,84",,"173.360.434,20","0,00",,,,"173.360.434,20","-173.360.434,20"
6,0,0,0,42,6,,,,,,,,,,,,,,,,,APORTES PENSIONES CAPRESUB,"0,00",,,"0,00","0,00",,,"1.696.905.335,94",,"26.924.476.342,56","0,00",,,,"26.924.476.342,56","-26.924.476.342,56"
6,0,0,0,43,,,,,,,,,,,,,,,,,,UNIDAD ADMINISTRATIVA ESPECIAL DE COMERCIO EXTERIOR,"17.976.530.000,00",,,"0,00","17.976.530.000,00",,,"1.219.796.482,00",,"17.284.184.874,89","15.804.938,00",,,,"17.268.379.936,89","708.150.063,11"
6,0,0,0,43,2,,,,,,,,,,,,,,,,,VENTA DE INFORMACION DEL BANCO DE DATOS    ,"0,00",,,"0,00","0,00",,,"44.596.602,00",,"192.630.924,89","984.759,00",,,,"191.646.165,89","-191.646.165,89"
6,0,0,0,43,3,,,,,,,,,,,,,,,,,VENTA DE FOTOCOPIAS   ,"0,00",,,"0,00","0,00",,,"159.880,00",,"10.075.427,00","81.862,00",,,,"9.993.565,00","-9.993.565,00"
6,0,0,0,43,5,,,,,,,,,,,,,,,,,VENTA DE APLICATIVOS VENTANILLA UNICA DE COMERCIO EXTERIOR,"0,00",,,"0,00","0,00",,,"0,00",,"137.651.294,00","1.969.518,00",,,,"135.681.776,00","-135.681.776,00"
6,0,0,0,43,6,,,,,,,,,,,,,,,,,REGISTRO ELECTRONICO VENTANILLA UNICA DE COMERCIO EXTERIOR,"0,00",,,"0,00","0,00",,,"1.175.040.000,00",,"16.943.827.229,00","12.768.799,00",,,,"16.931.058.430,00","-16.931.058.430,00"
6,0,0,0,46,,,,,,,,,,,,,,,,,,FONDO DE SOBRETASA AL ACPM,"264.974.000.000,00",,,"0,00","264.974.000.000,00",,,"50.317.210.000,00",,"289.926.681.000,00","0,00",,,,"289.926.681.000,00","-24.952.681.000,00"
6,0,0,0,46,1,,,,,,,,,,,,,,,,,SOBRETASA AL ACPM,"0,00",,,"0,00","0,00",,,"50.317.210.000,00",,"289.926.681.000,00","0,00",,,,"289.926.681.000,00","-289.926.681.000,00"
6,0,0,0,49,,,,,,,,,,,,,,,,,,FONDO PARA DEFENSA DE DERECHOS E INTERESES COLECTIVOS,"67.989.270.000,00",,,"0,00","67.989.270.000,00",,,"4.316.425.410,04",,"79.719.121.759,45","3.929.783,33",,,,"79.715.191.976,12","-11.725.921.976,12"
6,0,0,0,49,1,,,,,,,,,,,,,,,,,ACCIONES POPULARES,"0,00",,,"0,00","0,00",,,"33.124.968,00",,"160.608.712,50","3.906.210,00",,,,"156.702.502,50","-156.702.502,50"
6,0,0,0,49,1,,1,,,,,,,,,,,,,,,MULTAS,"0,00",,,"0,00","0,00",,,"33.124.968,00",,"160.608.712,50","3.906.210,00",,,,"156.702.502,50","-156.702.502,50"
6,0,0,0,49,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS FONDO PARA LA DEFENSA DE INTERESES,"0,00",,,"0,00","0,00",,,"11.849.728,05",,"121.935.502,17","0,00",,,,"121.935.502,17","-121.935.502,17"
6,0,0,0,49,3,,,,,,,,,,,,,,,,,ACCIONES DE GRUPO,"0,00",,,"0,00","0,00",,,"4.271.450.713,99",,"79.436.577.544,78","23.573,33",,,,"79.436.553.971,45","-79.436.553.971,45"
6,0,0,0,50,,,,,,,,,,,,,,,,,,FONDO DE INVESTIGACION EN SALUD,"102.705.000.000,00",,,"0,00","102.705.000.000,00",,,"7.846.686.886,21",,"64.121.230.471,32","0,00",,,,"64.121.230.471,32","38.583.769.528,68"
6,0,0,0,50,1,,,,,,,,,,,,,,,,,FONDO DE INVESTIGACION EN SALUD,"0,00",,,"0,00","0,00",,,"7.600.089.151,21",,"63.097.585.346,90","0,00",,,,"63.097.585.346,90","-63.097.585.346,90"
6,0,0,0,50,3,,,,,,,,,,,,,,,,,REINTEGROS VIGENCIAS ANTERIORES INVERSION,"0,00",,,"0,00","0,00",,,"246.597.735,00",,"1.023.645.124,42","0,00",,,,"1.023.645.124,42","-1.023.645.124,42"
6,0,0,0,51,,,,,,,,,,,,,,,,,,FONDO CONSERVACION DE MUSEOS Y TEATROS,"482.810.369,00",,,"0,00","482.810.369,00",,,"36.019.135,00",,"692.267.320,60","0,00",,,,"692.267.320,60","-209.456.951,60"
6,0,0,0,51,1,,,,,,,,,,,,,,,,,REPROGRAFIAS,"0,00",,,"0,00","0,00",,,"0,00",,"569.250,00","0,00",,,,"569.250,00","-569.250,00"
6,0,0,0,51,3,,,,,,,,,,,,,,,,,REGISTRO DE SALAS,"0,00",,,"0,00","0,00",,,"1.302.070,00",,"21.092.723,00","0,00",,,,"21.092.723,00","-21.092.723,00"
6,0,0,0,51,4,,,,,,,,,,,,,,,,,FOTOCOPIAS,"0,00",,,"0,00","0,00",,,"0,00",,"1.372.000,00","0,00",,,,"1.372.000,00","-1.372.000,00"
6,0,0,0,51,5,,,,,,,,,,,,,,,,,CLASIFICACION DE PELICULAS,"0,00",,,"0,00","0,00",,,"5.860.065,00",,"197.148.518,60","0,00",,,,"197.148.518,60","-197.148.518,60"
6,0,0,0,51,6,,,,,,,,,,,,,,,,,EVENTOS CULTURALES (ENTRADAS A MUSEOS Y TEATROS),"0,00",,,"0,00","0,00",,,"28.792.000,00",,"469.402.900,00","0,00",,,,"469.402.900,00","-469.402.900,00"
6,0,0,0,51,7,,,,,,,,,,,,,,,,,ARRENDAMIENTOS ,"0,00",,,"0,00","0,00",,,"0,00",,"2.551.929,00","0,00",,,,"2.551.929,00","-2.551.929,00"
6,0,0,0,51,8,,,,,,,,,,,,,,,,,IMPRESOS Y PUBLICACIONES,"0,00",,,"0,00","0,00",,,"65.000,00",,"130.000,00","0,00",,,,"130.000,00","-130.000,00"
6,0,0,0,52,,,,,,,,,,,,,,,,,,FONDO APOYO FINANCIERO ZONAS NO INTERCONECTADAS (FAZNI),"105.725.684.000,00",,,"-6.031.000.000,00","99.694.684.000,00",,,"8.622.839.936,76",,"102.089.694.279,98","0,00",,,,"102.089.694.279,98","-2.395.010.279,98"
6,0,0,0,52,1,,,,,,,,,,,,,,,,,CONTRIBUCION,"0,00",,,"0,00","0,00",,,"8.359.703.777,00",,"98.781.215.418,41","0,00",,,,"98.781.215.418,41","-98.781.215.418,41"
6,0,0,0,52,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS -FAZNI,"0,00",,,"0,00","0,00",,,"263.136.159,76",,"3.308.478.861,57","0,00",,,,"3.308.478.861,57","-3.308.478.861,57"
6,0,0,0,53,,,,,,,,,,,,,,,,,,FONDO APOYO FINANCIERO ZONAS RURALES INTERCONECTADAS(FAER),"111.250.000.000,00",,,"-228.000.000,00","111.022.000.000,00",,,"12.871.184.959,26",,"122.399.048.823,56","0,00",,,,"122.399.048.823,56","-11.377.048.823,56"
6,0,0,0,53,1,,,,,,,,,,,,,,,,,CONTRIBUCION -FAER,"0,00",,,"0,00","0,00",,,"10.626.498.861,00",,"113.642.721.497,00","0,00",,,,"113.642.721.497,00","-113.642.721.497,00"
6,0,0,0,53,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS-FAER,"0,00",,,"0,00","0,00",,,"2.244.686.098,26",,"8.756.327.326,56","0,00",,,,"8.756.327.326,56","-8.756.327.326,56"
6,0,0,0,55,,,,,,,,,,,,,,,,,,FONDO RECURSOS MONITOREO YVIGILANCIA EDUCACION SUPERIOR,"19.078.701.268,00",,,"0,00","19.078.701.268,00",,,"2.666.282.444,62",,"19.287.172.087,87","2.717.936,52",,,,"19.284.454.151,35","-205.752.883,35"
6,0,0,0,55,2,,,,,,,,,,,,,,,,,"CERTIFICACIONES,HOMOLOGACIONES Y CONVALIDACIONES","0,00",,,"0,00","0,00",,,"2.666.282.444,62",,"19.287.172.087,87","2.717.936,52",,,,"19.284.454.151,35","-19.284.454.151,35"
6,0,0,0,56,,,,,,,,,,,,,,,,,,FONDO FONPET MAGISTERIO,"1.130.000.000.000,00",,,"0,00","1.130.000.000.000,00",,,"824.639.228.971,00",,"1.793.613.956.423,00","0,00",,,,"1.793.613.956.423,00","-663.613.956.423,00"
6,0,0,0,56,1,,,,,,,,,,,,,,,,, AMORTIZACION DE LA DEUDA ENTES TERRITORIALES (PARAGRAFO 4 DEL ART 18 LEY 115/2001),"0,00",,,"0,00","0,00",,,"824.639.228.971,00",,"1.793.613.956.423,00","0,00",,,,"1.793.613.956.423,00","-1.793.613.956.423,00"
6,0,0,0,57,,,,,,,,,,,,,,,,,,FONDO ESPECIAL DE ENERGIA SOCIAL-FOES,"126.100.000.000,00",,,"-7.247.000.000,00","118.853.000.000,00",,,"36.211.396.694,00",,"139.502.154.693,00","0,00",,,,"139.502.154.693,00","-20.649.154.693,00"
6,0,0,0,57,1,,,,,,,,,,,,,,,,,CONTRIBUCION -FOES,"0,00",,,"0,00","0,00",,,"25.417.873.120,00",,"128.708.631.119,00","0,00",,,,"128.708.631.119,00","-128.708.631.119,00"
6,0,0,0,57,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS- FOES,"0,00",,,"0,00","0,00",,,"10.793.523.574,00",,"10.793.523.574,00","0,00",,,,"10.793.523.574,00","-10.793.523.574,00"
6,0,0,0,59,,,,,,,,,,,,,,,,,,FONDO DE PUBLICACIONES DE LA CONTRALORIA GENERAL DE LA REPUBLICA,"102.400.000,00",,,"0,00","102.400.000,00",,,"0,00",,"1.620.376,00","0,00",,,,"1.620.376,00","100.779.624,00"
6,0,0,0,59,1,,,,,,,,,,,,,,,,,IMPRESOS Y PUBLICACIONES,"0,00",,,"0,00","0,00",,,"0,00",,"1.620.376,00","0,00",,,,"1.620.376,00","-1.620.376,00"
6,0,0,0,60,,,,,,,,,,,,,,,,,,FONDO DE PENSIONES FONDO ROTATORIO DE NOTARIADO Y REGISTRO,"9.785.573.000,00",,,"0,00","9.785.573.000,00",,,"0,00",,"0,00","0,00",,,,"0,00","9.785.573.000,00"
6,0,0,0,61,,,,,,,,,,,,,,,,,,FONDO ESPECIAL COMISION NACIONAL DE BUSQUEDA(ART 18 lEY 971/05),"520.047.000,00",,,"0,00","520.047.000,00",,,"0,00",,"0,00","0,00",,,,"0,00","520.047.000,00"
6,0,0,0,62,,,,,,,,,,,,,,,,,,FONDO ESPECIAL CUOTA DE FOMENTO GAS NATURAL,"21.000.000.000,00",,,"-14.147.126.000,00","6.852.874.000,00",,,"8.760.065.322,95",,"47.736.907.348,18","0,00",,,,"47.736.907.348,18","-40.884.033.348,18"
6,0,0,0,62,1,,,,,,,,,,,,,,,,,CONTRIBUCION-FONDO ESPECIAL CUOTA DE FOMENTO GAS,"0,00",,,"0,00","0,00",,,"8.760.065.322,95",,"47.736.907.348,18","0,00",,,,"47.736.907.348,18","-47.736.907.348,18"
6,0,0,0,63,,,,,,,,,,,,,,,,,,FONDO ESPECIAL PARA PROGRAMA DE NORMALIZACION DE REDES ELECTRICAS ,"329.250.000.000,00",,,"0,00","329.250.000.000,00",,,"20.304.744.182,03",,"120.772.789.705,16","0,00",,,,"120.772.789.705,16","208.477.210.294,84"
6,0,0,0,63,1,,,,,,,,,,,,,,,,,CONTRIBUCION-FONDO ESPECIAL PARA EL PROGRAMA DE NORMALIZACION DE REDES ELECTRICAS,"0,00",,,"0,00","0,00",,,"19.380.020.301,00",,"113.255.174.127,24","0,00",,,,"113.255.174.127,24","-113.255.174.127,24"
6,0,0,0,63,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS PRONE,"0,00",,,"0,00","0,00",,,"924.723.881,03",,"7.517.615.577,92","0,00",,,,"7.517.615.577,92","-7.517.615.577,92"
6,0,0,0,66,,,,,,,,,,,,,,,,,,FONDO ESPECIAL REGISTRO ÚNICO NACIONAL DE TRÁNSITO-RUNT,"3.797.000.000,00",,,"-14.531.761,00","3.782.468.239,00",,,"841.026.201,44",,"4.488.733.988,51","0,00",,,,"4.488.733.988,51","-706.265.749,51"
6,0,0,0,66,1,,,,,,,,,,,,,,,,,PORCENTAJE SOBRE INGRESOS CONCESIONARIOS ,"0,00",,,"0,00","0,00",,,"839.860.300,33",,"4.479.801.303,44","0,00",,,,"4.479.801.303,44","-4.479.801.303,44"
6,0,0,0,66,2,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS -FONDO ESPECIAL REGISTRO ÚNICO NACIONAL DE TRÁNSITO-RUNT,"0,00",,,"0,00","0,00",,,"1.165.901,11",,"8.932.685,07","0,00",,,,"8.932.685,07","-8.932.685,07"
6,0,0,0,67,,,,,,,,,,,,,,,,,,"FONDO DE MODERNIZACION, DESCONGESTION Y BIENESTAR DE LA ADMINISTRACIÓN DE   JUSTICIA","259.897.499.862,00",,,"-16.920.001.591,00","242.977.498.271,00",,,"34.237.158.041,28",,"215.959.970.932,74","7.302.269.745,91",,,,"208.657.701.186,83","34.319.797.084,17"
6,0,0,0,67,10,,,,,,,,,,,,,,,,,IMPUESTO DE REMATE LEY 1743,"0,00",,,"0,00","0,00",,,"975.359.575,23",,"21.567.938.386,68","4.000.505.526,44",,,,"17.567.432.860,24","-17.567.432.860,24"
